"Index","KernelName","gpu-id","queue-id","queue-index","pid","tid","grd","wgr","lds","scr","arch_vgpr","accum_vgpr","sgpr","wave_size","sig","obj","FetchSize","WriteSize","TCC_HIT[0]","TCC_MISS[0]","DispatchNs","BeginNs","EndNs","CompleteNs","DurationNs"
602,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1800,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699420.625,1039029.3125,1769318,1368527,1616926742117936,1616926742735082,1616926745684840,1616926745686888,2949758
603,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1803,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699917.75,1039033.75,1763850,1373956,1616926745975345,1616926746394599,1616926749346277,1616926749425295,2951678
604,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1806,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700982.5625,1039034.75,1767053,1370652,1616926749447887,1616926750063277,1616926753008234,1616926753085676,2944957
605,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1809,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699643.4375,1039026.9375,1767378,1370397,1616926753109019,1616926753732151,1616926756680790,1616926756766966,2948639
606,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1812,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702467.6875,1039031.375,1768041,1369802,1616926756797513,1616926757418028,1616926760369706,1616926760448618,2951678
607,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1815,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699120.125,1039054.0625,1768447,1369291,1616926760470428,1616926761085146,1616926764039704,1616926764117735,2954558
608,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1818,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697445.9375,1039023.1875,1767295,1370429,1616926764141690,1616926764758784,1616926767704542,1616926767782435,2945758
609,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1821,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696018.5625,1039037.0625,1767176,1370562,1616926767807502,1616926768414501,1616926771355620,1616926771433920,2941119
610,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1824,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702446.0625,1039026.25,1766334,1371421,1616926771456211,1616926772073539,1616926775022177,1616926775100383,2948638
611,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1827,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696536.3125,1039016.75,1769313,1368485,1616926775121612,1616926775738097,1616926778683855,1616926778762257,2945758
612,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1830,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699272.4375,1039044.25,1769436,1368347,1616926778783877,1616926779429215,1616926782379933,1616926782458896,2950718
613,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1833,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1705516.75,1039016.25,1767710,1370098,1616926782482690,1616926783095132,1616926786043610,1616926786122373,2948478
614,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1836,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698329.0625,1039023.75,1768648,1369164,1616926786145316,1616926786771170,1616926789711648,1616926789790339,2940478
615,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1839,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696472.75,1039021.1875,1765303,1372436,1616926789812149,1616926790429368,1616926793376886,1616926793456150,2947518
616,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1842,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1705128.3125,1039012.625,1768042,1369691,1616926793476498,1616926794081926,1616926797032644,1616926797111232,2950718
617,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1845,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700255.5625,1039031.6875,1760623,1377210,1616926797132311,1616926797755203,1616926800706401,1616926800784447,2951198
618,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1848,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700708.125,1039029.6875,1769159,1368707,1616926800807490,1616926801421841,1616926804367759,1616926804446812,2945918
619,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1851,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697149.0625,1039012.25,1768015,1369767,1616926804471378,1616926805081599,1616926808024957,1616926808103016,2943358
620,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1854,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701195.3125,1039027,1770115,1367645,1616926808125859,1616926808732756,1616926811680915,1616926811758539,2948159
621,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1857,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700777.875,1039004.4375,1766173,1371630,1616926811779367,1616926812390114,1616926815344192,1616926815422958,2954078
622,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1860,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1694478.0625,1039009.125,1765604,1372183,1616926815444117,1616926816089032,1616926819037190,1616926819115639,2948158
623,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1863,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698542.375,1039010.3125,1768132,1369575,1616926819138923,1616926819745417,1616926822693735,1616926822781441,2948318
624,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1866,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702454.25,1039029.75,1766950,1370819,1616926822809213,1616926823412493,1616926826355691,1616926826436022,2943198
625,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1869,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700383.875,1039009.75,1766013,1371782,1616926826464375,1616926827076611,1616926830017729,1616926830019470,2941118
626,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1872,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1706629.4375,1039030.0625,1767323,1370474,1616926830312275,1616926830721728,1616926833678526,1616926833759981,2956798
627,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1875,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697492.4375,1039024.5625,1768495,1369294,1616926833781090,1616926834407526,1616926837366404,1616926837446671,2958878
628,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1878,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700208.0625,1039030.625,1765650,1372128,1616926837469223,1616926838075843,1616926841028161,1616926841107403,2952318
629,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1881,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697254.875,1038992.6875,1770419,1367316,1616926841130376,1616926841725841,1616926844674319,1616926844751294,2948478
630,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1884,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696680.9375,1039030.8125,1764767,1373035,1616926844779757,1616926845376278,1616926848322196,1616926848401447,2945918
631,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1887,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698126.5625,1038994.3125,1767522,1370284,1616926848421895,1616926849048916,1616926851994994,1616926852073931,2946078
632,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1890,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695685.25,1039020.3125,1768369,1369412,1616926852095050,1616926852715473,1616926855660431,1616926855738811,2944958
633,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1893,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1703640.375,1039011.8125,1768945,1368801,1616926855761703,1616926856367311,1616926859311309,1616926859389774,2943998
634,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1896,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1701102.375,1039033.875,1769249,1368557,1616926859413999,1616926860015348,1616926862963986,1616926863042772,2948638
635,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1899,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1696223.6875,1039019.3125,1770029,1367744,1616926863071025,1616926863672626,1616926866621104,1616926866700088,2948478
636,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1902,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698637.6875,1039020.0625,1768990,1368793,1616926866721558,1616926867337903,1616926870283981,1616926870363675,2946078
637,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1905,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695334.0625,1038997.625,1762584,1375174,1616926870384033,1616926871011181,1616926873956139,1616926874035358,2944958
638,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1908,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1695048.0625,1039006.4375,1764241,1373553,1616926874057900,1616926874656418,1616926877609536,1616926877687564,2953118
639,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1911,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1699266.625,1039002.625,1766096,1371679,1616926877710627,1616926878338936,1616926881289814,1616926881369466,2950878
640,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1914,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700585.9375,1039001.75,1767995,1369811,1616926881410302,1616926882014453,1616926884951571,1616926884953395,2937118
641,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1917,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1697219.9375,1039028.5,1765622,1372135,1616926885243956,1616926885650201,1616926888602679,1616926888688566,2952478
642,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1920,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700915.4375,1039004.3125,1769803,1368053,1616926888711548,1616926889330677,1616926892285075,1616926892364216,2954398
643,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1923,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1690240.6875,1039035,1767632,1370184,1616926892386898,1616926892998914,1616926895949632,1616926896030137,2950718
644,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1926,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1702178.8125,1039003.75,1766776,1370946,1616926896052168,1616926896661912,1616926899616470,1616926899691441,2954558
645,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1929,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700018.5,1039014.625,1767838,1370058,1616926899713873,1616926900320909,1616926903269707,1616926903349518,2948798
646,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1932,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698893.0625,1039009.8125,1767430,1370310,1616926903371519,1616926903990147,1616926906925664,1616926906927506,2935517
647,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1935,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698299.3125,1039038.625,1766131,1371650,1616926907220301,1616926907638784,1616926910592382,1616926910671593,2953598
648,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1938,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698224.5,1038992.8125,1766307,1371497,1616926910695127,1616926911310341,1616926914259939,1616926914339168,2949598
649,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1941,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1700540.1875,1039015.25,1766618,1371146,1616926914360869,1616926914984179,1616926917937937,1616926918016221,2953758
650,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1944,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1698719.4375,1039031.4375,1769592,1368198,1616926918043361,1616926918654176,1616926921603614,1616926921683475,2949438
651,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1947,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1707940.1875,1039023.6875,1767111,1370627,1616926921704444,1616926922310413,1616926925264651,1616926925344348,2954238
652,"void laplacian_kernel<double>(double*, double const*, int, int, int, double, double, double, double) [clone .kd]",2,0,1950,4124249,4124249,134217728,256,0,0,20,20,32,64,"0x0","0x7fcdda2618c0",1707924.75,1039032.5625,1766447,1371306,1616926925367701,1616926925984691,1616926928923729,1616926929002495,2939038
